code,date,value
TRVOU,2018-06-11,378492500.753
TRVOU,2018-06-10,736759768.936
TRVOU,2018-06-09,245102804.0624
TRVOU,2018-06-08,192350883.744
TRVOU,2018-06-07,226860730.568
TRVOU,2018-06-06,379726332.7494
TRVOU,2018-06-05,310610271.672
TRVOU,2018-06-04,294372762.302
TRVOU,2018-06-03,307593603.3828
TRVOU,2018-06-02,240176294.701
TRVOU,2018-06-01,302871386.69
TRVOU,2018-05-31,378650506.1856
TRVOU,2018-05-30,339813351.378
TRVOU,2018-05-29,457810459.531
TRVOU,2018-05-28,279306859.8048
TRVOU,2018-05-27,212506321.225
TRVOU,2018-05-26,206933926.372
TRVOU,2018-05-25,731051376.6528
TRVOU,2018-05-24,621630127.483
TRVOU,2018-05-23,699344596.528
TRVOU,2018-05-22,371715199.5491
TRVOU,2018-05-21,289720578.797
TRVOU,2018-05-20,262757456.592
TRVOU,2018-05-19,447479924.2704
TRVOU,2018-05-18,412136776.741
TRVOU,2018-05-17,424479322.034
TRVOU,2018-05-16,643573959.145
TRVOU,2018-05-15,454469063.702
TRVOU,2018-05-14,706860457.891
TRVOU,2018-05-13,695724449.4096
TRVOU,2018-05-12,614413743.662
TRVOU,2018-05-11,463167940.332
TRVOU,2018-05-10,565867529.934
TRVOU,2018-05-09,488309747.671
TRVOU,2018-05-08,517076475.258
TRVOU,2018-05-07,531232089.8976
TRVOU,2018-05-06,469126978.35
TRVOU,2018-05-05,537691046.682
TRVOU,2018-05-04,826646057.0515
TRVOU,2018-05-03,680877288.733
TRVOU,2018-05-02,388274885.067
TRVOU,2018-05-01,512078867.4795
TRVOU,2018-04-30,418094847.724
TRVOU,2018-04-29,462929664.353
TRVOU,2018-04-28,622772523.1995
TRVOU,2018-04-27,585397247.861
TRVOU,2018-04-26,844331716.075
TRVOU,2018-04-25,1227082384.8822
TRVOU,2018-04-24,1018367445.35
TRVOU,2018-04-23,450699812.65
TRVOU,2018-04-22,750430994.908
TRVOU,2018-04-21,651772735.957
TRVOU,2018-04-20,794298021.36
TRVOU,2018-04-19,547100495.37
TRVOU,2018-04-18,464196480.757
TRVOU,2018-04-17,394991691.109
TRVOU,2018-04-16,529840058.865
TRVOU,2018-04-15,463617555.313
TRVOU,2018-04-14,436167916.733
TRVOU,2018-04-13,1477855674.802
TRVOU,2018-04-12,1299643867.99
TRVOU,2018-04-11,307821267.926
TRVOU,2018-04-10,836397533.2548
TRVOU,2018-04-09,753187037.302
TRVOU,2018-04-08,326416046.978
TRVOU,2018-04-07,513594758.6484
TRVOU,2018-04-06,462008926.051
TRVOU,2018-04-05,609341543.744
TRVOU,2018-04-04,841607108.5016
TRVOU,2018-04-03,750173781.592
TRVOU,2018-04-02,607508836.228
TRVOU,2018-04-01,828105595.6824
TRVOU,2018-03-31,754226245.426
TRVOU,2018-03-30,1352337905.12
TRVOU,2018-03-29,589107762.5112
TRVOU,2018-03-28,526257701.607
TRVOU,2018-03-27,706985634.736
TRVOU,2018-03-26,579084803.85
TRVOU,2018-03-25,497976127.752
TRVOU,2018-03-24,638996171.227
TRVOU,2018-03-23,946210970.4005
TRVOU,2018-03-22,826892556.905
TRVOU,2018-03-21,770717053.191
TRVOU,2018-03-20,1353859594.1104
TRVOU,2018-03-19,1183523625.16
TRVOU,2018-03-18,1270330308.34
TRVOU,2018-03-17,973873396.0022
TRVOU,2018-03-16,771954415.419
TRVOU,2018-03-15,1315209565.09
TRVOU,2018-03-14,1112391454.4028
TRVOU,2018-03-13,1013634517.58
TRVOU,2018-03-12,1145556674.73
TRVOU,2018-03-11,897354070.8552
TRVOU,2018-03-10,870115563.807
TRVOU,2018-03-09,1735625689.9
TRVOU,2018-03-08,1677040469.5836
TRVOU,2018-03-07,1355596866.82
TRVOU,2018-03-06,969993576.732
TRVOU,2018-03-05,642906304.456
TRVOU,2018-03-04,542742758.512
TRVOU,2018-03-03,663520514.009
TRVOU,2018-03-02,877677223.9032
TRVOU,2018-03-01,790675903.745
TRVOU,2018-02-28,871257587.96
TRVOU,2018-02-27,1102352166.9636
TRVOU,2018-02-26,982054724.804
TRVOU,2018-02-25,619244270.723
TRVOU,2018-02-24,1286052865.794
TRVOU,2018-02-23,1156539785.89
TRVOU,2018-02-22,1395055528.71
TRVOU,2018-02-21,1482868607.2068
TRVOU,2018-02-20,1258473015.6
TRVOU,2018-02-19,1020588579.34
TRVOU,2018-02-18,1215318036.3898
TRVOU,2018-02-17,973554319.908
TRVOU,2018-02-16,866501985.708
TRVOU,2018-02-15,1138250927.2096
TRVOU,2018-02-14,915165499.846
TRVOU,2018-02-13,188454378.603
TRVOU,2018-02-12,858240548.9922
TRVOU,2018-02-11,796391653.709
TRVOU,2018-02-10,918540174.469
TRVOU,2018-02-09,1400664131.4024
TRVOU,2018-02-08,1336661910.51
TRVOU,2018-02-07,1670287563.74
TRVOU,2018-02-06,2089572991.491
TRVOU,2018-02-05,1793319477.25
TRVOU,2018-02-04,1080682794.74
TRVOU,2018-02-03,2491149103.6881
TRVOU,2018-02-02,2213436748.09
TRVOU,2018-02-01,1509688358.17
TRVOU,2018-01-31,1445440048.8948
TRVOU,2018-01-30,1266284116.13
TRVOU,2018-01-29,611119735.311
TRVOU,2018-01-28,873498645.6154
TRVOU,2018-01-27,763094646.01
TRVOU,2018-01-26,1135179206.75
TRVOU,2018-01-25,1076890874.306
TRVOU,2018-01-24,921820890.749
TRVOU,2018-01-23,1305109027.98
TRVOU,2018-01-22,1175503832.9436
TRVOU,2018-01-21,436195518.928
TRVOU,2018-01-20,1097313787.36
TRVOU,2018-01-19,1934446829.373
TRVOU,2018-01-18,1771113579.47
TRVOU,2018-01-17,2926596198.21
TRVOU,2018-01-16,787732866.9914
TRVOU,2018-01-15,758546178.583
TRVOU,2018-01-14,804914641.612
TRVOU,2018-01-13,946314221.587
TRVOU,2018-01-12,1014053986.14
TRVOU,2018-01-11,1663185737.56
TRVOU,2018-01-10,1116810955.326
TRVOU,2018-01-09,1182426648.29
TRVOU,2018-01-08,1742246003.55
TRVOU,2018-01-07,906109684.557
TRVOU,2018-01-06,1024721001.25
TRVOU,2018-01-05,1764169571.11
TRVOU,2018-01-04,1059922923.7584
TRVOU,2018-01-03,1138506779.2
TRVOU,2018-01-02,1567582731.9
TRVOU,2018-01-01,1000379552.84
TRVOU,2017-12-31,1142728354.65
TRVOU,2017-12-30,1728481566.87
TRVOU,2017-12-29,1607020050.9088
TRVOU,2017-12-28,1883494461.43
TRVOU,2017-12-27,1619268857.17
TRVOU,2017-12-26,988326041.111
TRVOU,2017-12-25,1134112808.24
TRVOU,2017-12-24,1798168177.65
TRVOU,2017-12-23,1758482732.8843
TRVOU,2017-12-22,5352015515.54
TRVOU,2017-12-21,1989091729.43
TRVOU,2017-12-20,1981230494.7758
TRVOU,2017-12-19,2215330000.93
TRVOU,2017-12-18,2021140821.09
TRVOU,2017-12-17,1363500363.066
TRVOU,2017-12-16,1636509991.67
TRVOU,2017-12-15,2066395216.58
TRVOU,2017-12-14,1705817591.5657
TRVOU,2017-12-13,2027550684.5
TRVOU,2017-12-12,1992977378.0
TRVOU,2017-12-11,2382377788.817
TRVOU,2017-12-10,2539286892.7
TRVOU,2017-12-09,2195860926.73
TRVOU,2017-12-08,4956849516.1936
TRVOU,2017-12-07,4548758961.59
TRVOU,2017-12-06,1982715220.45
TRVOU,2017-12-05,1369623771.249
TRVOU,2017-12-04,1283672891.4
TRVOU,2017-12-03,592011274.216
TRVOU,2017-12-02,1740537525.8832
TRVOU,2017-12-01,1589331512.94
TRVOU,2017-11-30,2130663923.37
TRVOU,2017-11-29,996705854.69
TRVOU,2017-11-28,824886242.442
TRVOU,2017-11-27,1100089826.5
TRVOU,2017-11-26,808031942.176
TRVOU,2017-11-25,677327101.077
TRVOU,2017-11-24,644675714.794
TRVOU,2017-11-23,550836992.2744
TRVOU,2017-11-22,494283581.323
TRVOU,2017-11-21,1004515766.65
TRVOU,2017-11-20,628384809.3768
TRVOU,2017-11-19,541743546.81
TRVOU,2017-11-18,541082170.875
TRVOU,2017-11-17,1311892193.3026
TRVOU,2017-11-16,1167106378.18
TRVOU,2017-11-15,925948609.953
TRVOU,2017-11-14,1418267494.4152
TRVOU,2017-11-13,1259093767.51
TRVOU,2017-11-12,1601736904.28
TRVOU,2017-11-11,1287567382.7688
TRVOU,2017-11-10,1128392930.68
TRVOU,2017-11-09,528018381.566
TRVOU,2017-11-08,598849173.4176
TRVOU,2017-11-07,533993339.48
TRVOU,2017-11-06,832822399.364
TRVOU,2017-11-05,655029352.6182
TRVOU,2017-11-04,563573963.149
TRVOU,2017-11-03,374814688.995
TRVOU,2017-11-02,753929800.389
TRVOU,2017-11-01,630017228.472
TRVOU,2017-10-31,454449998.266
TRVOU,2017-10-30,938648249.2575
TRVOU,2017-10-29,572711007.534
TRVOU,2017-10-28,278764450.64
TRVOU,2017-10-27,475131131.5198
TRVOU,2017-10-26,450583865.777
TRVOU,2017-10-25,446193087.806
TRVOU,2017-10-24,704517582.7138
TRVOU,2017-10-23,633277065.085
TRVOU,2017-10-22,469066735.292
TRVOU,2017-10-21,697705154.6796
TRVOU,2017-10-20,583507046.857
TRVOU,2017-10-19,376178013.951
TRVOU,2017-10-18,330582864.74
TRVOU,2017-10-17,322503478.12
TRVOU,2017-10-16,322723336.557
TRVOU,2017-10-15,337135010.2458
TRVOU,2017-10-14,328701504.664
TRVOU,2017-10-13,953598649.483
TRVOU,2017-10-12,295127991.4344
TRVOU,2017-10-11,296445764.423
TRVOU,2017-10-10,347920434.56
TRVOU,2017-10-09,251605409.5926
TRVOU,2017-10-08,282133882.842
TRVOU,2017-10-07,89524651.8704
TRVOU,2017-10-06,205725059.176
TRVOU,2017-10-05,87904264.4154
TRVOU,2017-10-04,204003764.234
TRVOU,2017-10-03,241311075.5808
TRVOU,2017-10-02,250398347.646
TRVOU,2017-10-01,171779832.268
TRVOU,2017-09-30,274136475.9474
TRVOU,2017-09-29,289284083.41
TRVOU,2017-09-28,275531143.16
TRVOU,2017-09-27,179435745.21
TRVOU,2017-09-26,175299977.813
TRVOU,2017-09-25,284073950.939
TRVOU,2017-09-24,188450162.439
TRVOU,2017-09-23,179361985.991
TRVOU,2017-09-22,317303697.725
TRVOU,2017-09-21,257063837.0904
TRVOU,2017-09-20,229919029.848
TRVOU,2017-09-19,349157038.323
TRVOU,2017-09-18,239259978.2484
TRVOU,2017-09-17,249840870.738
TRVOU,2017-09-16,474370445.674
TRVOU,2017-09-15,790068008.2001
TRVOU,2017-09-14,736178849.381
TRVOU,2017-09-13,541722553.543
TRVOU,2017-09-12,274429793.0583
TRVOU,2017-09-11,250115590.43
TRVOU,2017-09-10,331793077.941
TRVOU,2017-09-09,559278215.7192
TRVOU,2017-09-08,503768705.755
TRVOU,2017-09-07,222544560.603
TRVOU,2017-09-06,513071150.6586
TRVOU,2017-09-05,467133132.497
TRVOU,2017-09-04,513527217.625
TRVOU,2017-09-03,516978170.6254
TRVOU,2017-09-02,440710136.097
TRVOU,2017-09-01,338585244.353
TRVOU,2017-08-31,225853164.216
TRVOU,2017-08-30,202687613.64
TRVOU,2017-08-29,317010671.855
TRVOU,2017-08-28,122880681.066
TRVOU,2017-08-27,112660557.887
TRVOU,2017-08-26,139377309.636
TRVOU,2017-08-25,243781229.4927
TRVOU,2017-08-24,218844386.91
TRVOU,2017-08-23,257486335.949
TRVOU,2017-08-22,289961249.8068
TRVOU,2017-08-21,123200186.512
TRVOU,2017-08-20,177654410.099
TRVOU,2017-08-19,444138488.1736
TRVOU,2017-08-18,373082615.758
TRVOU,2017-08-17,351792037.668
TRVOU,2017-08-16,106742514.4999
TRVOU,2017-08-15,592573698.11
TRVOU,2017-08-14,168021272.437
TRVOU,2017-08-13,47778543.112
TRVOU,2017-08-12,332122906.138
TRVOU,2017-08-11,195208159.043
TRVOU,2017-08-10,47694722.4248
TRVOU,2017-08-09,199170113.976
TRVOU,2017-08-08,241759565.089
TRVOU,2017-08-07,19262002.55
TRVOU,2017-08-06,122798187.412
TRVOU,2017-08-05,344352179.137
TRVOU,2017-08-04,22268580.3
TRVOU,2017-08-03,113131475.037
TRVOU,2017-08-02,117440138.307
TRVOU,2017-08-01,31819215.357
TRVOU,2017-07-31,127009234.077
TRVOU,2017-07-30,152859034.121
TRVOU,2017-07-29,39186953.704
TRVOU,2017-07-28,232077673.061
TRVOU,2017-07-27,146490393.915
TRVOU,2017-07-26,54707494.204
TRVOU,2017-07-25,288015952.527
TRVOU,2017-07-24,139976350.754
TRVOU,2017-07-23,36210182.1295
TRVOU,2017-07-22,215642445.092
TRVOU,2017-07-21,384806565.9
TRVOU,2017-07-20,38549139.9111
TRVOU,2017-07-19,186988238.224
TRVOU,2017-07-18,262461203.849
TRVOU,2017-07-17,48851609.4536
TRVOU,2017-07-16,152530374.288
TRVOU,2017-07-15,205297978.826
TRVOU,2017-07-14,19740363.335
TRVOU,2017-07-13,106346343.51
TRVOU,2017-07-12,153172924.853
TRVOU,2017-07-11,40483407.3522
TRVOU,2017-07-10,163706108.822
TRVOU,2017-07-09,56620250.1836
TRVOU,2017-07-08,23595437.3354
TRVOU,2017-07-07,116912656.444
TRVOU,2017-07-06,93522266.9879
TRVOU,2017-07-05,25122144.1961
TRVOU,2017-07-04,130187106.935
TRVOU,2017-07-03,131455113.207
TRVOU,2017-07-02,21447811.6312
TRVOU,2017-07-01,96748666.5112
TRVOU,2017-06-30,103718383.041
TRVOU,2017-06-29,31932419.187
TRVOU,2017-06-28,157399624.665
TRVOU,2017-06-27,239311708.341
TRVOU,2017-06-26,25870164.5301
TRVOU,2017-06-25,135111001.588
TRVOU,2017-06-24,146373123.475
TRVOU,2017-06-23,29296358.168
TRVOU,2017-06-22,143429984.705
TRVOU,2017-06-21,208033200.754
TRVOU,2017-06-20,27543022.0
TRVOU,2017-06-19,146249310.048
TRVOU,2017-06-18,146939437.219
TRVOU,2017-06-17,34208779.4202
TRVOU,2017-06-16,195907758.543
TRVOU,2017-06-15,435834778.645
TRVOU,2017-06-14,44052895.26
TRVOU,2017-06-13,204283558.773
TRVOU,2017-06-12,393739719.856
TRVOU,2017-06-11,27858066.2451
TRVOU,2017-06-10,154123952.097
TRVOU,2017-06-09,108367646.935
TRVOU,2017-06-08,45523077.3312
TRVOU,2017-06-07,205713695.041
TRVOU,2017-06-06,371264851.949
TRVOU,2017-06-05,22289105.3668
TRVOU,2017-06-04,120095754.434
TRVOU,2017-06-03,129006639.128
TRVOU,2017-06-02,44285186.9709
TRVOU,2017-06-01,198826825.007
TRVOU,2017-05-31,204425185.126
TRVOU,2017-05-30,27788568.2928
TRVOU,2017-05-29,133826839.147
TRVOU,2017-05-28,185870201.067
TRVOU,2017-05-27,64580050.7724
TRVOU,2017-05-26,324426983.641
TRVOU,2017-05-25,401279047.703
TRVOU,2017-05-24,31598452.9344
TRVOU,2017-05-23,203482045.58
TRVOU,2017-05-22,295717901.863
TRVOU,2017-05-21,24757265.5744
TRVOU,2017-05-20,136549462.18
TRVOU,2017-05-19,154137281.048
TRVOU,2017-05-18,31802940.1008
TRVOU,2017-05-17,132248945.78
TRVOU,2017-05-16,108385267.369
TRVOU,2017-05-15,8581202.0
TRVOU,2017-05-14,61547076.2306
TRVOU,2017-05-13,111469417.308
TRVOU,2017-05-12,26974512.67
TRVOU,2017-05-11,151505814.831
TRVOU,2017-05-10,131817395.911
TRVOU,2017-05-09,31765892.653
TRVOU,2017-05-08,139627613.286
TRVOU,2017-05-07,62492472.1885
TRVOU,2017-05-06,23708416.5
TRVOU,2017-05-05,136654833.459
TRVOU,2017-05-04,178681011.557
TRVOU,2017-05-03,12982815.391
TRVOU,2017-05-02,86306466.1608
TRVOU,2017-05-01,102136864.537
TRVOU,2017-04-30,5235290.85
TRVOU,2017-04-29,45569576.9202
TRVOU,2017-04-28,61518505.2532
TRVOU,2017-04-27,11210449.5126
TRVOU,2017-04-26,64754541.4959
TRVOU,2017-04-25,45876269.7682
TRVOU,2017-04-24,3232723.2268
TRVOU,2017-04-23,48203962.2633
TRVOU,2017-04-22,47589977.2338
TRVOU,2017-04-21,7401082.1544
TRVOU,2017-04-20,61652281.0263
TRVOU,2017-04-19,38464163.437
TRVOU,2017-04-18,4149184.1107
TRVOU,2017-04-17,45260449.2431
TRVOU,2017-04-16,19916836.2631
TRVOU,2017-04-15,10502646.7896
TRVOU,2017-04-14,43219939.6909
TRVOU,2017-04-13,61700362.5584
TRVOU,2017-04-12,4252905.1831
TRVOU,2017-04-11,39985187.8193
TRVOU,2017-04-10,41204040.5529
TRVOU,2017-04-09,3218963.1595
TRVOU,2017-04-08,31335396.1477
TRVOU,2017-04-07,60427563.1958
TRVOU,2017-04-06,6324972.7117
TRVOU,2017-04-05,58001639.013
TRVOU,2017-04-04,67370298.1789
TRVOU,2017-04-03,8283501.7002
TRVOU,2017-04-02,59295644.2559
TRVOU,2017-04-01,40562346.1917
TRVOU,2017-03-31,8954743.434
TRVOU,2017-03-30,65011056.2651
TRVOU,2017-03-29,61677763.7339
TRVOU,2017-03-28,9014906.7008
TRVOU,2017-03-27,79080569.2412
TRVOU,2017-03-26,71646630.0478
TRVOU,2017-03-25,14801847.5571
TRVOU,2017-03-24,83342548.5898
TRVOU,2017-03-23,47857364.1617
TRVOU,2017-03-22,12365630.34
TRVOU,2017-03-21,78169421.5198
TRVOU,2017-03-20,58718869.9629
TRVOU,2017-03-19,20683899.5819
TRVOU,2017-03-18,167014110.784
TRVOU,2017-03-17,145734375.199
TRVOU,2017-03-16,4909138.08
TRVOU,2017-03-15,48633668.4881
TRVOU,2017-03-14,51575349.1913
TRVOU,2017-03-13,7110415.64
TRVOU,2017-03-12,52464174.422
TRVOU,2017-03-11,82143460.8364
TRVOU,2017-03-10,9159399.6732
TRVOU,2017-03-09,64999435.16
TRVOU,2017-03-08,101928717.123
TRVOU,2017-03-07,5472869.325
TRVOU,2017-03-06,38898409.9837
TRVOU,2017-03-05,27572866.8123
TRVOU,2017-03-04,9709655.67
TRVOU,2017-03-03,64767014.9663
TRVOU,2017-03-02,83439118.7659
TRVOU,2017-03-01,8993970.4559
TRVOU,2017-02-28,44954233.9267
TRVOU,2017-02-27,39226303.2747
TRVOU,2017-02-26,7174328.5198
TRVOU,2017-02-25,44343352.2449
TRVOU,2017-02-24,137557162.437
TRVOU,2017-02-23,13221162.2004
TRVOU,2017-02-22,59657200.0933
TRVOU,2017-02-21,67820657.9251
TRVOU,2017-02-20,2386315.596
TRVOU,2017-02-19,18054662.2988
TRVOU,2017-02-18,29732832.5167
TRVOU,2017-02-17,6172255.776
TRVOU,2017-02-16,41105343.501
TRVOU,2017-02-15,22919392.205
TRVOU,2017-02-14,4552916.952
TRVOU,2017-02-13,29689012.9491
TRVOU,2017-02-12,14753502.2944
TRVOU,2017-02-11,10764385.1601
TRVOU,2017-02-10,64475260.1991
TRVOU,2017-02-09,141974564.616
TRVOU,2017-02-08,5657035.6608
TRVOU,2017-02-07,40471212.3532
TRVOU,2017-02-06,27544311.1141
TRVOU,2017-02-05,5977596.7455
TRVOU,2017-02-04,43595760.4769
TRVOU,2017-02-03,54515239.4869
TRVOU,2017-02-02,6847946.828
TRVOU,2017-02-01,35717457.4339
TRVOU,2017-01-31,50109300.3575
TRVOU,2017-01-30,1219424.7139
TRVOU,2017-01-29,8485259.8122
TRVOU,2017-01-28,12103240.4581
TRVOU,2017-01-27,4725016.2335
TRVOU,2017-01-26,26226846.7075
TRVOU,2017-01-25,29651242.1492
TRVOU,2017-01-24,3210327.312
TRVOU,2017-01-23,24607895.5301
TRVOU,2017-01-22,41096750.8557
TRVOU,2017-01-21,5933570.218
TRVOU,2017-01-20,27016866.7628
TRVOU,2017-01-19,43734448.3377
TRVOU,2017-01-18,11126738.064
TRVOU,2017-01-17,66791560.4
TRVOU,2017-01-16,22109924.9
TRVOU,2017-01-15,5423872.0505
TRVOU,2017-01-14,27475928.3
TRVOU,2017-01-13,55509952.11
TRVOU,2017-01-12,28015965.7428
TRVOU,2017-01-11,131253668.4
TRVOU,2017-01-10,31485218.71
TRVOU,2017-01-09,8183329.3367
TRVOU,2017-01-08,55303632.48
TRVOU,2017-01-07,97175659.27
TRVOU,2017-01-06,36041021.226
TRVOU,2017-01-05,208498259.79
TRVOU,2017-01-04,143134274.56
TRVOU,2017-01-03,8324525.7718
TRVOU,2017-01-02,57597031.98
TRVOU,2017-01-01,33991911.05
TRVOU,2016-12-31,10303871.5912
TRVOU,2016-12-30,55218054.01
TRVOU,2016-12-29,49469080.76
TRVOU,2016-12-28,6692540.341
TRVOU,2016-12-27,36349743.36
TRVOU,2016-12-26,30528384.49
TRVOU,2016-12-25,5393160.608
TRVOU,2016-12-24,36632649.45
TRVOU,2016-12-23,71128607.54
TRVOU,2016-12-22,7825180.1957
TRVOU,2016-12-21,44854043.02
TRVOU,2016-12-20,19671152.56
TRVOU,2016-12-19,1986896.331
TRVOU,2016-12-18,10243644.93
TRVOU,2016-12-17,17068492.25
TRVOU,2016-12-16,2363198.5804
TRVOU,2016-12-15,15357872.53
TRVOU,2016-12-14,14993051.05
TRVOU,2016-12-13,2197479.4344
TRVOU,2016-12-12,19721035.41
TRVOU,2016-12-11,19721035.41
TRVOU,2016-12-10,2203083.4956
TRVOU,2016-12-09,16139725.07
TRVOU,2016-12-08,18396293.92
TRVOU,2016-12-07,5132222.0709
TRVOU,2016-12-06,20977699.21
TRVOU,2016-12-05,26745481.44
TRVOU,2016-12-04,2127831.7736
TRVOU,2016-12-03,15079718.4
TRVOU,2016-12-02,33314155.04
TRVOU,2016-12-01,4637396.952
TRVOU,2016-11-30,21330877.48
TRVOU,2016-11-29,18774731.95
TRVOU,2016-11-28,2508383.0935
TRVOU,2016-11-27,11359826.8
TRVOU,2016-11-26,12319132.96
TRVOU,2016-11-25,2972537.33
TRVOU,2016-11-24,16755125.57
TRVOU,2016-11-23,19866229.88
TRVOU,2016-11-22,2958595.5438
TRVOU,2016-11-21,18741837.41
TRVOU,2016-11-20,26489236.67
TRVOU,2016-11-19,3199118.274
TRVOU,2016-11-18,22349404.15
TRVOU,2016-11-17,36131321.21
TRVOU,2016-11-16,4100191.1224
TRVOU,2016-11-15,22288622.3
TRVOU,2016-11-14,20324888.37
TRVOU,2016-11-13,1974698.9952
TRVOU,2016-11-12,13568553.68
TRVOU,2016-11-11,14008613.89
TRVOU,2016-11-10,7017410.01
TRVOU,2016-11-09,40308934.74
TRVOU,2016-11-08,21720391.23
TRVOU,2016-11-07,1637884.8196
TRVOU,2016-11-06,15385463.92
TRVOU,2016-11-05,14017411.02
TRVOU,2016-11-04,8276087.9607
TRVOU,2016-11-03,56296677.02
TRVOU,2016-11-02,24177015.54
TRVOU,2016-11-01,3245201.8889
TRVOU,2016-10-31,23116856.38
TRVOU,2016-10-30,21222263.79
TRVOU,2016-10-29,2462999.9235
TRVOU,2016-10-28,22221917.84
TRVOU,2016-10-27,26863753.64
TRVOU,2016-10-26,3991981.368
TRVOU,2016-10-25,23862151.32
TRVOU,2016-10-24,17690445.87
TRVOU,2016-10-23,2842323.4125
TRVOU,2016-10-22,22686988.34
TRVOU,2016-10-21,16705327.88
TRVOU,2016-10-20,2796925.7268
TRVOU,2016-10-19,20346645.9
TRVOU,2016-10-18,14579936.51
TRVOU,2016-10-17,824156.2854
TRVOU,2016-10-16,6985758.74
TRVOU,2016-10-15,6525990.94
TRVOU,2016-10-14,1509943.9908
TRVOU,2016-10-13,14355952.05
TRVOU,2016-10-12,14634705.6
TRVOU,2016-10-11,1411407.4091
TRVOU,2016-10-10,13372142.53
TRVOU,2016-10-09,6954834.42
TRVOU,2016-10-08,2480451.3104
TRVOU,2016-10-07,15826419.3
TRVOU,2016-10-06,10859575.08
TRVOU,2016-10-05,1793810.0894
TRVOU,2016-10-04,12709516.17
TRVOU,2016-10-03,11646426.4
TRVOU,2016-10-02,894828.204
TRVOU,2016-10-01,7094655.17
TRVOU,2016-09-30,12885196.88
TRVOU,2016-09-29,1341833.2005
TRVOU,2016-09-28,9494530.32
TRVOU,2016-09-27,12980365.42
TRVOU,2016-09-26,650995.4232
TRVOU,2016-09-25,6562797.42
TRVOU,2016-09-24,6905876.28
TRVOU,2016-09-23,1382424.16
TRVOU,2016-09-22,12923838.33
TRVOU,2016-09-21,20607535.08
TRVOU,2016-09-20,1507194.325
TRVOU,2016-09-19,12354975.67
TRVOU,2016-09-18,9289978.56
TRVOU,2016-09-17,1586068.0416
TRVOU,2016-09-16,12836700.34
TRVOU,2016-09-15,11891587.39
TRVOU,2016-09-14,2112952.4274
TRVOU,2016-09-13,32818905.11
TRVOU,2016-09-12,24913919.86
TRVOU,2016-09-11,948942.5085
TRVOU,2016-09-10,13826608.28
TRVOU,2016-09-09,16550749.95
TRVOU,2016-09-08,2769704.9361
TRVOU,2016-09-07,16922951.23
TRVOU,2016-09-06,14155539.59
TRVOU,2016-09-05,2386266.845
TRVOU,2016-09-04,22587938.84
TRVOU,2016-09-03,40400922.25
TRVOU,2016-09-02,1629719.65
TRVOU,2016-09-01,14999479.54
TRVOU,2016-08-31,15333990.49
TRVOU,2016-08-30,1333109.475
TRVOU,2016-08-29,13006720.33
TRVOU,2016-08-28,6969155.03
TRVOU,2016-08-27,1900372.1955
TRVOU,2016-08-26,12305907.42
TRVOU,2016-08-25,18023876.4
TRVOU,2016-08-24,2443582.7052
TRVOU,2016-08-23,19520117.27
TRVOU,2016-08-22,19463587.59
TRVOU,2016-08-21,1404742.3224
TRVOU,2016-08-20,16537121.82
TRVOU,2016-08-19,15567926.13
TRVOU,2016-08-18,2345756.1316
TRVOU,2016-08-17,21788909.85
TRVOU,2016-08-16,20633789.33
TRVOU,2016-08-15,2730947.824
TRVOU,2016-08-14,15817470.27
TRVOU,2016-08-13,11882577.72
TRVOU,2016-08-12,1488764.2651
TRVOU,2016-08-11,26073725.34
TRVOU,2016-08-10,34991566.07
TRVOU,2016-08-09,1885946.7891
TRVOU,2016-08-08,15361103.59
TRVOU,2016-08-07,20475426.29
TRVOU,2016-08-06,2754594.2024
TRVOU,2016-08-05,16566325.51
TRVOU,2016-08-04,24001987.5
TRVOU,2016-08-03,11515126.1064
TRVOU,2016-08-02,57403494.65
TRVOU,2016-08-01,39937694.38
TRVOU,2016-07-31,467480.8008
TRVOU,2016-07-30,11399491.45
TRVOU,2016-07-29,16612345.86
TRVOU,2016-07-28,1748153.5991
TRVOU,2016-07-27,27438393.38
TRVOU,2016-07-26,30492846.55
TRVOU,2016-07-25,944103.9448
TRVOU,2016-07-24,23219394.38
TRVOU,2016-07-23,22033362.32
TRVOU,2016-07-22,1667556.32
TRVOU,2016-07-21,19396531.87
TRVOU,2016-07-20,21835386.17
TRVOU,2016-07-19,2028219.0744
TRVOU,2016-07-18,30616321.58
TRVOU,2016-07-17,26346610.59
TRVOU,2016-07-16,2142395.5036
TRVOU,2016-07-15,26928546.83
TRVOU,2016-07-14,34318017.31
TRVOU,2016-07-13,2846618.325
TRVOU,2016-07-12,48343367.13
TRVOU,2016-07-11,26402272.48
TRVOU,2016-07-10,4006561.526
TRVOU,2016-07-09,78574448.68
TRVOU,2016-07-08,46643049.37
TRVOU,2016-07-07,2399003.3312
TRVOU,2016-07-06,27360174.45
TRVOU,2016-07-05,31161665.02
TRVOU,2016-07-04,4817101.131
TRVOU,2016-07-03,57134569.79
TRVOU,2016-07-02,45483640.65
TRVOU,2016-07-01,5019136.608
TRVOU,2016-06-30,66687600.54
TRVOU,2016-06-29,68912927.9
TRVOU,2016-06-28,5574406.0895
TRVOU,2016-06-27,59731341.43
TRVOU,2016-06-26,50909007.76
TRVOU,2016-06-25,10751720.0
TRVOU,2016-06-24,117308802.54
TRVOU,2016-06-23,145480129.31
TRVOU,2016-06-22,21974290.214
